job_id,stimulus_id,task,condition,format,paraphrase_idx,audio_path,prompt,options,ground_truth,raw_response,parsed,correct,error,factors
mode_id/phrygian_60_melody_drone::no_audio::mcq,mode_id/phrygian_60_melody_drone,mode_id,no_audio,mcq,1,,"Listen to the clip. Which scale/mode is being used?
A. melodic minor
B. minor pentatonic
C. Phrygian
D. harmonic minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",melodic minor|minor pentatonic|Phrygian|harmonic minor,Phrygian,D,harmonic minor,False,,"{""form"": ""melody_drone"", ""mode"": ""phrygian"", ""program"": ""piano"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 60}"
mode_id/phrygian_62_bare_scale::no_audio::mcq,mode_id/phrygian_62_bare_scale,mode_id,no_audio,mcq,2,,"Identify the mode or scale type of this passage.
A. melodic minor
B. harmonic minor
C. major
D. Phrygian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",melodic minor|harmonic minor|major|Phrygian,Phrygian,B,harmonic minor,False,,"{""form"": ""bare_scale"", ""mode"": ""phrygian"", ""program"": ""piano"", ""soundfont"": ""musescore"", ""tonic_midi"": 62}"
mode_id/phrygian_62_melody_drone::no_audio::mcq,mode_id/phrygian_62_melody_drone,mode_id,no_audio,mcq,1,,"Listen to the clip. Which scale/mode is being used?
A. Phrygian
B. Mixolydian
C. Lydian
D. blues scale
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Phrygian|Mixolydian|Lydian|blues scale,Phrygian,"As a text-based AI, I am unable to listen to audio clips. Therefore, I cannot answer your question.",,,,"{""form"": ""melody_drone"", ""mode"": ""phrygian"", ""program"": ""violin"", ""soundfont"": ""musescore"", ""tonic_midi"": 62}"
mode_id/phrygian_64_bare_scale::no_audio::mcq,mode_id/phrygian_64_bare_scale,mode_id,no_audio,mcq,0,,"What scale or mode is this music based on?
A. Phrygian
B. Dorian
C. major pentatonic
D. Locrian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Phrygian|Dorian|major pentatonic|Locrian,Phrygian,Please provide the music you are referring to. I need the audio or sheet music to determine the correct scale or mode.,,,,"{""form"": ""bare_scale"", ""mode"": ""phrygian"", ""program"": ""synth_lead"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/whole_tone_60_bare_scale::no_audio::mcq,mode_id/whole_tone_60_bare_scale,mode_id,no_audio,mcq,2,,"Identify the mode or scale type of this passage.
A. Dorian
B. Mixolydian
C. minor pentatonic
D. whole-tone
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Dorian|Mixolydian|minor pentatonic|whole-tone,whole-tone,Please provide the musical passage you would like me to analyze. I need to see the notes in the passage to determine its mode or scale.,,,,"{""form"": ""bare_scale"", ""mode"": ""whole_tone"", ""program"": ""violin"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 60}"
mode_id/whole_tone_64_bare_scale::no_audio::mcq,mode_id/whole_tone_64_bare_scale,mode_id,no_audio,mcq,2,,"Identify the mode or scale type of this passage.
A. Mixolydian
B. minor pentatonic
C. melodic minor
D. whole-tone
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Mixolydian|minor pentatonic|melodic minor|whole-tone,whole-tone,A,Mixolydian,False,,"{""form"": ""bare_scale"", ""mode"": ""whole_tone"", ""program"": ""synth_lead"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/whole_tone_64_melody_drone::no_audio::mcq,mode_id/whole_tone_64_melody_drone,mode_id,no_audio,mcq,0,,"What scale or mode is this music based on?
A. major
B. whole-tone
C. minor pentatonic
D. major pentatonic
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",major|whole-tone|minor pentatonic|major pentatonic,whole-tone,Please provide the music you are referring to. I need to hear it or see the score to determine the correct scale or mode.,,,,"{""form"": ""melody_drone"", ""mode"": ""whole_tone"", ""program"": ""synth_lead"", ""soundfont"": ""timgm"", ""tonic_midi"": 64}"
mode_id/dorian_60_bare_scale::wrong_audio::mcq,mode_id/dorian_60_bare_scale,mode_id,wrong_audio,mcq,2,stimuli/intervals/m6_melodic_desc_57_2.wav,"Identify the mode or scale type of this passage.
A. blues scale
B. Dorian
C. Lydian
D. Phrygian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",blues scale|Dorian|Lydian|Phrygian,Dorian,C,Lydian,False,,"{""form"": ""bare_scale"", ""mode"": ""dorian"", ""program"": ""piano"", ""soundfont"": ""musescore"", ""tonic_midi"": 60}"
mode_id/dorian_62_bare_scale::wrong_audio::mcq,mode_id/dorian_62_bare_scale,mode_id,wrong_audio,mcq,2,stimuli/mode/dorian_62_melody_drone.wav,"Identify the mode or scale type of this passage.
A. Lydian
B. Mixolydian
C. major
D. Dorian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Lydian|Mixolydian|major|Dorian,Dorian,C,major,False,,"{""form"": ""bare_scale"", ""mode"": ""dorian"", ""program"": ""piano"", ""soundfont"": ""musescore"", ""tonic_midi"": 62}"
mode_id/locrian_60_melody_drone::wrong_audio::mcq,mode_id/locrian_60_melody_drone,mode_id,wrong_audio,mcq,0,stimuli/tuning/tune_0059.wav,"What scale or mode is this music based on?
A. Locrian
B. melodic minor
C. whole-tone
D. harmonic minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Locrian|melodic minor|whole-tone|harmonic minor,Locrian,C,whole-tone,False,,"{""form"": ""melody_drone"", ""mode"": ""locrian"", ""program"": ""violin"", ""soundfont"": ""musescore"", ""tonic_midi"": 60}"
mode_id/lydian_60_melody_drone::wrong_audio::mcq,mode_id/lydian_60_melody_drone,mode_id,wrong_audio,mcq,0,stimuli/cents/trial_0029.wav,"What scale or mode is this music based on?
A. Mixolydian
B. major
C. minor pentatonic
D. Lydian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Mixolydian|major|minor pentatonic|Lydian,Lydian,A,Mixolydian,True,,"{""form"": ""melody_drone"", ""mode"": ""lydian"", ""program"": ""synth_lead"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 60}"
mode_id/major_57_bare_scale::wrong_audio::mcq,mode_id/major_57_bare_scale,mode_id,wrong_audio,mcq,2,stimuli/tuning/tune_0099.wav,"Identify the mode or scale type of this passage.
A. minor pentatonic
B. natural minor
C. Mixolydian
D. major
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",minor pentatonic|natural minor|Mixolydian|major,major,D,major,True,,"{""form"": ""bare_scale"", ""mode"": ""major"", ""program"": ""flute"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 57}"
mode_id/major_60_bare_scale::wrong_audio::mcq,mode_id/major_60_bare_scale,mode_id,wrong_audio,mcq,0,stimuli/chords/augmented_block_61_1.wav,"What scale or mode is this music based on?
A. whole-tone
B. major pentatonic
C. major
D. natural minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",whole-tone|major pentatonic|major|natural minor,major,C,major,True,,"{""form"": ""bare_scale"", ""mode"": ""major"", ""program"": ""piano"", ""soundfont"": ""musescore"", ""tonic_midi"": 60}"
mode_id/major_64_bare_scale::wrong_audio::mcq,mode_id/major_64_bare_scale,mode_id,wrong_audio,mcq,1,stimuli/tuning/tune_0032.wav,"Listen to the clip. Which scale/mode is being used?
A. Locrian
B. major
C. melodic minor
D. blues scale
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Locrian|major|melodic minor|blues scale,major,C,melodic minor,False,,"{""form"": ""bare_scale"", ""mode"": ""major"", ""program"": ""flute"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/major_64_melody_drone::wrong_audio::mcq,mode_id/major_64_melody_drone,mode_id,wrong_audio,mcq,2,stimuli/chords/dominant7_arpeggio_63_2.wav,"Identify the mode or scale type of this passage.
A. Mixolydian
B. major
C. Lydian
D. natural minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Mixolydian|major|Lydian|natural minor,major,C,Lydian,False,,"{""form"": ""melody_drone"", ""mode"": ""major"", ""program"": ""flute"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/melodic_minor_64_melody_drone::wrong_audio::mcq,mode_id/melodic_minor_64_melody_drone,mode_id,wrong_audio,mcq,0,stimuli/polyphony/count2_00.wav,"What scale or mode is this music based on?
A. major pentatonic
B. melodic minor
C. minor pentatonic
D. Locrian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",major pentatonic|melodic minor|minor pentatonic|Locrian,melodic minor,C,minor pentatonic,False,,"{""form"": ""melody_drone"", ""mode"": ""melodic_minor"", ""program"": ""flute"", ""soundfont"": ""timgm"", ""tonic_midi"": 64}"
mode_id/minor_pentatonic_62_bare_scale::wrong_audio::mcq,mode_id/minor_pentatonic_62_bare_scale,mode_id,wrong_audio,mcq,0,stimuli/polyphony/count2_10.wav,"What scale or mode is this music based on?
A. Locrian
B. minor pentatonic
C. Mixolydian
D. blues scale
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Locrian|minor pentatonic|Mixolydian|blues scale,minor pentatonic,D,blues scale,False,,"{""form"": ""bare_scale"", ""mode"": ""minor_pentatonic"", ""program"": ""flute"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 62}"
mode_id/minor_pentatonic_64_melody_drone::wrong_audio::mcq,mode_id/minor_pentatonic_64_melody_drone,mode_id,wrong_audio,mcq,1,stimuli/key/E_minor_scale_0.wav,"Listen to the clip. Which scale/mode is being used?
A. melodic minor
B. Locrian
C. minor pentatonic
D. whole-tone
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",melodic minor|Locrian|minor pentatonic|whole-tone,minor pentatonic,A,melodic minor,False,,"{""form"": ""melody_drone"", ""mode"": ""minor_pentatonic"", ""program"": ""flute"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/natural_minor_64_bare_scale::wrong_audio::mcq,mode_id/natural_minor_64_bare_scale,mode_id,wrong_audio,mcq,2,stimuli/key/As_minor_scale_1.wav,"Identify the mode or scale type of this passage.
A. Mixolydian
B. whole-tone
C. melodic minor
D. natural minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Mixolydian|whole-tone|melodic minor|natural minor,natural minor,A,Mixolydian,False,,"{""form"": ""bare_scale"", ""mode"": ""natural_minor"", ""program"": ""flute"", ""soundfont"": ""timgm"", ""tonic_midi"": 64}"
mode_id/natural_minor_64_melody_drone::wrong_audio::mcq,mode_id/natural_minor_64_melody_drone,mode_id,wrong_audio,mcq,2,stimuli/mode/harmonic_minor_60_melody_drone.wav,"Identify the mode or scale type of this passage.
A. Phrygian
B. harmonic minor
C. melodic minor
D. natural minor
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",Phrygian|harmonic minor|melodic minor|natural minor,natural minor,,,,,"{""form"": ""melody_drone"", ""mode"": ""natural_minor"", ""program"": ""piano"", ""soundfont"": ""musescore"", ""tonic_midi"": 64}"
mode_id/whole_tone_57_bare_scale::wrong_audio::mcq,mode_id/whole_tone_57_bare_scale,mode_id,wrong_audio,mcq,1,stimuli/tuning/tune_0065.wav,"Listen to the clip. Which scale/mode is being used?
A. major pentatonic
B. whole-tone
C. minor pentatonic
D. Dorian
Answer with the letter of the correct option only (A, B, C, or D). Do not explain.",major pentatonic|whole-tone|minor pentatonic|Dorian,whole-tone,A,major pentatonic,False,,"{""form"": ""bare_scale"", ""mode"": ""whole_tone"", ""program"": ""synth_lead"", ""soundfont"": ""fluidr3"", ""tonic_midi"": 57}"
